time	temp
23/03/2013 07:30	17.9313
23/03/2013 07:45	17.9733
23/03/2013 08:00	18.01
23/03/2013 08:15	18.0873
23/03/2013 08:30	18.204
23/03/2013 08:45	18.346
23/03/2013 09:00	18.4893
23/03/2013 09:15	18.6927
23/03/2013 09:30	18.8993
23/03/2013 09:45	19.1253
23/03/2013 10:00	19.364
23/03/2013 10:15	19.6007
23/03/2013 10:30	19.8793
23/03/2013 10:45	20.132
23/03/2013 11:00	20.386
23/03/2013 11:15	20.652
23/03/2013 11:30	20.9027
23/03/2013 11:45	21.1853
23/03/2013 12:00	21.4533
23/03/2013 12:15	21.7173
23/03/2013 12:30	21.9627
23/03/2013 12:45	22.1787
23/03/2013 13:00	22.4333
23/03/2013 13:15	22.6347
23/03/2013 13:30	22.8507
23/03/2013 13:45	23.056
23/03/2013 14:00	23.256
23/03/2013 14:15	23.42
23/03/2013 14:30	23.5947
23/03/2013 14:45	23.748
23/03/2013 15:00	23.9027
23/03/2013 15:15	24.0373
23/03/2013 15:30	24.152
23/03/2013 15:45	24.224
23/03/2013 16:00	24.2533
23/03/2013 16:15	24.272
23/03/2013 16:30	24.284
23/03/2013 16:45	24.2733
23/03/2013 17:00	24.2507
23/03/2013 17:15	24.1973
23/03/2013 17:30	24.152
23/03/2013 17:45	24.0933
23/03/2013 18:00	24.016
23/03/2013 18:15	23.944
23/03/2013 18:30	23.856
23/03/2013 18:45	23.7467
23/03/2013 19:00	23.636
23/03/2013 19:15	23.5293
23/03/2013 19:30	23.4227
23/03/2013 19:45	23.3347
23/03/2013 20:00	23.2373
23/03/2013 20:15	23.1427
23/03/2013 20:30	23.0307
23/03/2013 20:45	22.928
23/03/2013 21:00	22.8213
23/03/2013 21:15	22.716
23/03/2013 21:30	22.5933
23/03/2013 21:45	22.4933
23/03/2013 22:00	22.372
23/03/2013 22:15	22.2533
23/03/2013 22:30	22.156
23/03/2013 22:45	22.0493
23/03/2013 23:00	21.9307
23/03/2013 23:15	21.8413
23/03/2013 23:30	21.732
23/03/2013 23:45	21.62
24/03/2013 00:00	21.5187
24/03/2013 00:15	21.4147
24/03/2013 00:30	21.3107
24/03/2013 00:45	21.188
24/03/2013 01:00	21.084
24/03/2013 01:15	20.992
24/03/2013 01:30	20.8867
24/03/2013 01:45	20.7893
24/03/2013 02:00	20.712
24/03/2013 02:15	20.632
24/03/2013 02:30	20.5627
24/03/2013 02:45	20.4947
24/03/2013 03:00	20.4067
24/03/2013 03:15	20.3433
24/03/2013 03:30	20.2587
24/03/2013 03:45	20.1833
24/03/2013 04:00	20.138
24/03/2013 04:15	20.08
24/03/2013 04:30	20.0267
24/03/2013 04:45	19.958
24/03/2013 05:00	19.89
24/03/2013 05:15	19.8393
24/03/2013 05:30	19.7713
24/03/2013 05:45	19.698
24/03/2013 06:00	19.6467
24/03/2013 06:15	19.5827
24/03/2013 06:30	19.5267
24/03/2013 06:45	19.476
24/03/2013 07:00	19.4147
24/03/2013 07:15	19.3933
24/03/2013 07:30	19.3633
24/03/2013 07:45	19.3633
24/03/2013 08:00	19.37
24/03/2013 08:15	19.3967
24/03/2013 08:30	19.4567
24/03/2013 08:45	19.568
24/03/2013 09:00	19.5787
24/03/2013 09:15	19.6567
24/03/2013 09:30	19.6593
24/03/2013 09:45	19.8713
24/03/2013 10:00	19.9707
24/03/2013 10:15	19.996
24/03/2013 10:30	20.1353
24/03/2013 10:45	20.2933
24/03/2013 11:00	20.3153
24/03/2013 11:15	20.412
24/03/2013 11:30	20.6547
24/03/2013 11:45	20.8867
24/03/2013 12:00	20.888
24/03/2013 12:15	20.9
24/03/2013 12:30	20.9253
24/03/2013 12:45	21.0867
24/03/2013 13:00	21.14
24/03/2013 13:15	21.1747
24/03/2013 13:30	21.208
24/03/2013 13:45	21.2147
24/03/2013 14:00	21.256
24/03/2013 14:15	21.2373
24/03/2013 14:30	21.232
24/03/2013 14:45	21.2293
24/03/2013 15:00	21.204
24/03/2013 15:15	21.128
24/03/2013 15:30	21.18
24/03/2013 15:45	21.14
24/03/2013 16:00	21.0773
24/03/2013 16:15	21.0413
24/03/2013 16:30	21.016
24/03/2013 16:45	21.1693
24/03/2013 17:00	21.304
24/03/2013 17:15	21.352
24/03/2013 17:30	21.3547
24/03/2013 17:45	21.348
24/03/2013 18:00	21.304
24/03/2013 18:15	21.268
24/03/2013 18:30	21.2267
24/03/2013 18:45	21.192
24/03/2013 19:00	21.144
24/03/2013 19:15	21.072
24/03/2013 19:30	21.0467
24/03/2013 19:45	20.988
24/03/2013 20:00	20.9227
24/03/2013 20:15	20.8867
24/03/2013 20:30	20.832
24/03/2013 20:45	20.7733
24/03/2013 21:00	20.7173
24/03/2013 21:15	20.6707
24/03/2013 21:30	20.624
24/03/2013 21:45	20.5667
24/03/2013 22:00	20.5147
24/03/2013 22:15	20.4767
24/03/2013 22:30	20.4133
24/03/2013 22:45	20.3767
24/03/2013 23:00	20.3267
24/03/2013 23:15	20.2667
24/03/2013 23:30	20.22
24/03/2013 23:45	20.1767
25/03/2013 00:00	20.1073
25/03/2013 00:15	20.0633
25/03/2013 00:30	19.9987
25/03/2013 00:45	19.9353
25/03/2013 01:00	19.8733
25/03/2013 01:15	19.8027
25/03/2013 01:30	19.7307
25/03/2013 01:45	19.6627
25/03/2013 02:00	19.5793
25/03/2013 02:15	19.5067
25/03/2013 02:30	19.4193
25/03/2013 02:45	19.3467
25/03/2013 03:00	19.2747
25/03/2013 03:15	19.1933
25/03/2013 03:30	19.118
25/03/2013 03:45	19.05
25/03/2013 04:00	18.9853
25/03/2013 04:15	18.9273
25/03/2013 04:30	18.8633
25/03/2013 04:45	18.83
25/03/2013 05:00	18.7787
25/03/2013 05:15	18.718
25/03/2013 05:30	18.668
25/03/2013 05:45	18.626
25/03/2013 06:00	18.5807
25/03/2013 06:15	18.544
25/03/2013 06:30	18.51
25/03/2013 06:45	18.496
25/03/2013 07:00	18.4687
25/03/2013 07:15	18.4653
25/03/2013 07:30	18.5033
25/03/2013 07:45	18.5033
25/03/2013 08:00	18.5273
25/03/2013 08:15	18.5733
25/03/2013 08:30	18.626
25/03/2013 08:45	18.668
25/03/2013 09:00	18.7513
25/03/2013 09:15	18.8467
25/03/2013 09:30	18.9807
25/03/2013 09:45	19.0887
25/03/2013 10:00	19.24
25/03/2013 10:15	19.466
25/03/2013 10:30	19.648
25/03/2013 10:45	19.894
25/03/2013 11:00	20.162
25/03/2013 11:15	20.34
25/03/2013 11:30	20.6133
25/03/2013 11:45	20.7787
25/03/2013 12:00	20.9173
25/03/2013 12:15	21.1187
25/03/2013 12:30	21.3427
25/03/2013 12:45	21.46
25/03/2013 13:00	21.5573
25/03/2013 13:15	21.6773
25/03/2013 13:30	21.804
25/03/2013 13:45	22.0013
25/03/2013 14:00	22.164
25/03/2013 14:15	22.184
25/03/2013 14:30	22.212
25/03/2013 14:45	22.2173
25/03/2013 15:00	22.2027
25/03/2013 15:15	22.164
25/03/2013 15:30	22.128
25/03/2013 15:45	22.0973
25/03/2013 16:00	22.0773
25/03/2013 16:15	22.0747
25/03/2013 16:30	22.104
25/03/2013 16:45	22.088
25/03/2013 17:00	22.0613
25/03/2013 17:15	22.024
25/03/2013 17:30	21.992
25/03/2013 17:45	21.988
25/03/2013 18:00	21.872
25/03/2013 18:15	21.84
25/03/2013 18:30	21.788
25/03/2013 18:45	21.704
25/03/2013 19:00	21.64
25/03/2013 19:15	21.564
25/03/2013 19:30	21.488
25/03/2013 19:45	21.4147
25/03/2013 20:00	21.312
25/03/2013 20:15	21.24
25/03/2013 20:30	21.152
25/03/2013 20:45	21.0573
25/03/2013 21:00	20.988
25/03/2013 21:15	20.8973
25/03/2013 21:30	20.844
25/03/2013 21:45	20.7507
25/03/2013 22:00	20.692
25/03/2013 22:15	20.632
25/03/2013 22:30	20.56
25/03/2013 22:45	20.4887
25/03/2013 23:00	20.4233
25/03/2013 23:15	20.3433
25/03/2013 23:30	20.2667
25/03/2013 23:45	20.2067
26/03/2013 00:00	20.1333
26/03/2013 00:15	20.0633
26/03/2013 00:30	20.006
26/03/2013 00:45	19.932
26/03/2013 01:00	19.8667
26/03/2013 01:15	19.814
26/03/2013 01:30	19.7413
26/03/2013 01:45	19.69
26/03/2013 02:00	19.6393
26/03/2013 02:15	19.5753
26/03/2013 02:30	19.5167
26/03/2013 02:45	19.4427
26/03/2013 03:00	19.3867
26/03/2013 03:15	19.3333
26/03/2013 03:30	19.2713
26/03/2013 03:45	19.2133
26/03/2013 04:00	19.1413
26/03/2013 04:15	19.0773
26/03/2013 04:30	19.0193
26/03/2013 04:45	18.982
26/03/2013 05:00	18.934
26/03/2013 05:15	18.8867
26/03/2013 05:30	18.8467
26/03/2013 05:45	18.8133
26/03/2013 06:00	18.76
26/03/2013 06:15	18.7133
26/03/2013 06:30	18.668
26/03/2013 06:45	18.6493
26/03/2013 07:00	18.6307
26/03/2013 07:15	18.6207
26/03/2013 07:30	18.6113
26/03/2013 07:45	18.616
26/03/2013 08:00	18.6207
26/03/2013 08:15	18.6407
26/03/2013 08:30	18.662
26/03/2013 08:45	18.7113
26/03/2013 09:00	18.748
26/03/2013 09:15	18.81
26/03/2013 09:30	18.86
26/03/2013 09:45	18.9067
26/03/2013 10:00	18.9347
26/03/2013 10:15	18.974
26/03/2013 10:30	18.9993
26/03/2013 10:45	19.0367
26/03/2013 11:00	19.132
26/03/2013 11:15	19.256
26/03/2013 11:30	19.4167
26/03/2013 11:45	19.598
26/03/2013 12:00	19.8307
26/03/2013 12:15	20.0547
26/03/2013 12:30	20.2293
26/03/2013 12:45	20.446
26/03/2013 13:00	20.6387
26/03/2013 13:15	20.744
26/03/2013 13:30	20.8587
26/03/2013 13:45	21.024
26/03/2013 14:00	21.1813
26/03/2013 14:15	21.2813
26/03/2013 14:30	21.3773
26/03/2013 14:45	21.448
26/03/2013 15:00	21.46
26/03/2013 15:15	21.448
26/03/2013 15:30	21.4147
26/03/2013 15:45	21.3693
26/03/2013 16:00	21.3
26/03/2013 16:15	21.228
26/03/2013 16:30	21.144
26/03/2013 16:45	21.0653
26/03/2013 17:00	20.988
26/03/2013 17:15	20.9013
26/03/2013 17:30	20.832
26/03/2013 17:45	20.7387
26/03/2013 18:00	20.664
26/03/2013 18:15	20.568
26/03/2013 18:30	20.4847
26/03/2013 18:45	20.4033
26/03/2013 19:00	20.2933
26/03/2013 19:15	20.21
26/03/2013 19:30	20.1367
26/03/2013 19:45	20.0567
26/03/2013 20:00	19.9807
26/03/2013 20:15	19.89
26/03/2013 20:30	19.8313
26/03/2013 20:45	19.752
26/03/2013 21:00	19.6787
26/03/2013 21:15	19.606
26/03/2013 21:30	19.5467
26/03/2013 21:45	19.4787
26/03/2013 22:00	19.4073
26/03/2013 22:15	19.3467
26/03/2013 22:30	19.294
26/03/2013 22:45	19.2233
26/03/2013 23:00	19.166
26/03/2013 23:15	19.0993
26/03/2013 23:30	19.06
26/03/2013 23:45	19.006
27/03/2013 00:00	18.966
27/03/2013 00:15	18.91
27/03/2013 00:30	18.8633
27/03/2013 00:45	18.8233
27/03/2013 01:00	18.7927
27/03/2013 01:15	18.7327
27/03/2013 01:30	18.6807
27/03/2013 01:45	18.6513
27/03/2013 02:00	18.6113
27/03/2013 02:15	18.5733
27/03/2013 02:30	18.538
27/03/2013 02:45	18.5133
27/03/2013 03:00	18.4687
27/03/2013 03:15	18.4273
27/03/2013 03:30	18.38
27/03/2013 03:45	18.3333
27/03/2013 04:00	18.302
27/03/2013 04:15	18.2467
27/03/2013 04:30	18.2
27/03/2013 04:45	18.17
27/03/2013 05:00	18.1267
27/03/2013 05:15	18.0767
27/03/2013 05:30	18.0373
27/03/2013 05:45	17.9833
27/03/2013 06:00	17.942
27/03/2013 06:15	17.904
27/03/2013 06:30	17.8667
27/03/2013 06:45	17.8433
27/03/2013 07:00	17.8167
27/03/2013 07:15	17.782
27/03/2013 07:30	17.772
27/03/2013 07:45	17.772
27/03/2013 08:00	17.806
27/03/2013 08:15	17.8533
27/03/2013 08:30	17.922
27/03/2013 08:45	18.0607
27/03/2013 09:00	18.218
27/03/2013 09:15	18.4067
27/03/2013 09:30	18.614
27/03/2013 09:45	18.812
27/03/2013 10:00	19.0213
27/03/2013 10:15	19.1687
27/03/2013 10:30	19.3413
27/03/2013 10:45	19.5873
27/03/2013 11:00	19.8653
27/03/2013 11:15	20.1107
27/03/2013 11:30	20.3307
27/03/2013 11:45	20.5453
27/03/2013 12:00	20.7187
27/03/2013 12:15	20.912
27/03/2013 12:30	21.076
27/03/2013 12:45	21.2973
27/03/2013 13:00	21.492
27/03/2013 13:15	21.5693
27/03/2013 13:30	21.636
27/03/2013 13:45	21.7187
27/03/2013 14:00	21.768
27/03/2013 14:15	21.792
27/03/2013 14:30	21.8493
27/03/2013 14:45	21.8907
27/03/2013 15:00	21.976
27/03/2013 15:15	22.0373
27/03/2013 15:30	22.0813
27/03/2013 15:45	22.128
27/03/2013 16:00	22.128
27/03/2013 16:15	22.124
27/03/2013 16:30	22.1093
27/03/2013 16:45	22.064
27/03/2013 17:00	22.032
27/03/2013 17:15	21.98
27/03/2013 17:30	21.9373
27/03/2013 17:45	21.8747
27/03/2013 18:00	21.816
27/03/2013 18:15	21.728
27/03/2013 18:30	21.6053
27/03/2013 18:45	21.5267
27/03/2013 19:00	21.408
27/03/2013 19:15	21.2933
27/03/2013 19:30	21.184
27/03/2013 19:45	21.0787
27/03/2013 20:00	20.976
27/03/2013 20:15	20.8853
27/03/2013 20:30	20.7747
27/03/2013 20:45	20.688
27/03/2013 21:00	20.5853
27/03/2013 21:15	20.47
27/03/2013 21:30	20.3067
27/03/2013 21:45	20.168
27/03/2013 22:00	20.03
27/03/2013 22:15	19.8867
27/03/2013 22:30	19.7693
27/03/2013 22:45	19.6487
27/03/2013 23:00	19.534
27/03/2013 23:15	19.406
27/03/2013 23:30	19.3107
27/03/2013 23:45	19.1967
28/03/2013 00:00	19.0887
28/03/2013 00:15	18.988
28/03/2013 00:30	18.9073
28/03/2013 00:45	18.82
28/03/2013 01:00	18.72
28/03/2013 01:15	18.634
28/03/2013 01:30	18.554
28/03/2013 01:45	18.486
28/03/2013 02:00	18.3907
28/03/2013 02:15	18.3127
28/03/2013 02:30	18.21
28/03/2013 02:45	18.13
28/03/2013 03:00	18.0353
28/03/2013 03:15	17.956
28/03/2013 03:30	17.8567
28/03/2013 03:45	17.7927
28/03/2013 04:00	17.7053
28/03/2013 04:15	17.6
28/03/2013 04:30	17.5273
28/03/2013 04:45	17.4493
28/03/2013 05:00	17.3813
28/03/2013 05:15	17.3167
28/03/2013 05:30	17.2393
28/03/2013 05:45	17.1533
28/03/2013 06:00	17.0647
28/03/2013 06:15	17.0067
28/03/2013 06:30	16.9593
28/03/2013 06:45	16.924
28/03/2013 07:00	16.874
28/03/2013 07:15	16.84
28/03/2013 07:30	16.7893
28/03/2013 07:45	16.7107
28/03/2013 08:00	16.6467
28/03/2013 08:15	16.5767
28/03/2013 08:30	16.5067
28/03/2013 08:45	16.4547
28/03/2013 09:00	16.4367
28/03/2013 09:15	16.3753
28/03/2013 09:30	16.354
28/03/2013 09:45	16.446
28/03/2013 10:00	16.5233
28/03/2013 10:15	16.55
28/03/2013 10:30	16.5533
28/03/2013 10:45	16.648
28/03/2013 11:00	16.8367
28/03/2013 11:15	17.0127
28/03/2013 11:30	17.224
28/03/2013 11:45	17.4173
28/03/2013 12:00	17.6373
28/03/2013 12:15	17.8547
28/03/2013 12:30	18.0793
28/03/2013 12:45	18.282
28/03/2013 13:00	18.5073
28/03/2013 13:15	18.7173
28/03/2013 13:30	18.934
28/03/2013 13:45	19.118
28/03/2013 14:00	19.324
28/03/2013 14:15	19.5167
28/03/2013 14:30	19.6867
28/03/2013 14:45	19.8447
28/03/2013 15:00	19.9973
28/03/2013 15:15	20.1287
28/03/2013 15:30	20.2307
28/03/2013 15:45	20.3187
28/03/2013 16:00	20.38
28/03/2013 16:15	20.4033
28/03/2013 16:30	20.41
28/03/2013 16:45	20.3967
28/03/2013 17:00	20.36
28/03/2013 17:15	20.316
28/03/2013 17:30	20.2667
28/03/2013 17:45	20.2133
28/03/2013 18:00	20.1413
28/03/2013 18:15	20.0667
28/03/2013 18:30	20.006
28/03/2013 18:45	19.9173
28/03/2013 19:00	19.8527
28/03/2013 19:15	19.7653
28/03/2013 19:30	19.684
28/03/2013 19:45	19.598
28/03/2013 20:00	19.5
28/03/2013 20:15	19.4193
28/03/2013 20:30	19.3333
28/03/2013 20:45	19.2493
28/03/2013 21:00	19.1473
28/03/2013 21:15	19.04
28/03/2013 21:30	18.94
28/03/2013 21:45	18.85
28/03/2013 22:00	18.7487
28/03/2013 22:15	18.6527
28/03/2013 22:30	18.55
28/03/2013 22:45	18.4487
28/03/2013 23:00	18.336
28/03/2013 23:15	18.224
28/03/2013 23:30	18.1153
28/03/2013 23:45	17.9967
